virus,treatment,material,temperature,humidity,time,dilution,replicate,virus_detect,comment,target_temperature,caron_chamber,experiment_id,evap_class_id,transient_class_id,material_id,titer_id,replicate_set_id,target_humidity
SARS-CoV-2,Untreated,Plastic,10,85,8,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,60,20,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-1,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-1,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-1,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-1,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-2,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-2,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-2,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-2,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-6,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-6,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-6,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-6,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,24,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,61,21,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-1,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-1,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-1,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-1,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-2,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-2,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-2,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-2,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-3,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-6,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-6,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-6,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-6,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,48,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,62,22,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-1,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-1,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-1,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-1,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-2,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-2,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-2,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-2,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-6,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-6,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-6,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-6,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,72,-7,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,63,23,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,0,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-1,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-1,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-1,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-1,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-2,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-2,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-2,2,1,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-2,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-3,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-4,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
SARS-CoV-2,Untreated,Plastic,10,85,96,-5,2,0,"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",10,TRUE,3,3,1,1,64,24,0.85
